n_points,HI_percent,SA_dyne_s_cm2,mean_inlet_velocity
13,4.5676247013856065e-06,0.1273956309793401,0.151747778
16,4.6401753961575746e-06,0.13542081270681677,0.15262191
15,4.723621428182237e-06,0.1513909956855059,0.153023899
15,4.839567564758902e-06,0.16409305756167156,0.15268223
23,4.9343944210074206e-06,0.1885349658227217,0.152345359
23,4.934396741728955e-06,0.18853521608063858,0.152345181
24,4.941811600005756e-06,0.18997088593427328,0.152176112
102,8.201961856972042e-06,1.1249690974448552,0.151678592
95,8.132512041267948e-06,1.1037301493063794,0.151348978
93,7.999695231028152e-06,1.0755497830120047,0.151186317
95,8.064253160858287e-06,1.098079562018051,0.150861442
96,8.037798671965698e-06,1.0877249069232073,0.150700837
100,8.195151186905447e-06,1.1097686211203228,0.152009696
97,8.033728481173688e-06,1.081841573670934,0.152009696
104,8.036472138599227e-06,1.0794027858422526,0.151843891
93,7.964689801094766e-06,1.0442575908046239,0.149286866
94,7.999656454288734e-06,1.0553805585890323,0.149440289
98,7.963056987404687e-06,1.0647275875871687,0.15006353
94,7.98343026387386e-06,1.0598574164220336,0.149751276
94,7.9727606178138e-06,1.0613892693431024,0.15006353
94,7.969564344902918e-06,1.0659893287365376,0.150222614
94,8.023573066316312e-06,1.0856529574445455,0.150539517
95,7.986956267415015e-06,1.0713458841387955,0.150700957
98,8.313436963210928e-06,1.394394945033443,0.130020827
100,8.364529522288202e-06,1.3934748165250692,0.130020812
99,8.244779631366826e-06,1.3869110980072092,0.130020842
97,8.249093429067338e-06,1.3887853460710664,0.130091563
95,8.16045408589438e-06,1.3814261672037338,0.130020797
97,8.227646020030442e-06,1.3846941506321429,0.129950434
97,8.402030391338389e-06,1.398652868465997,0.129859269
96,8.243218501690007e-06,1.3868552656706932,0.129880339
99,8.168566518554235e-06,1.381068261737006,0.129999548
99,8.252060244178825e-06,1.3868832830673277,0.129810616
99,8.282186164554283e-06,1.3887767033707619,0.129950434
97,8.258208754103489e-06,1.3853581244994486,0.13007015
96,8.272261091542642e-06,1.3880687522022845,0.129810616
100,8.304658997025306e-06,1.3878215780712155,0.129741192
99,8.394005525778258e-06,1.395410694265149,0.129741132
98,8.322735090700608e-06,1.390577886251695,0.129810557
96,8.247535619721233e-06,1.3877248618733962,0.130020797
99,8.275618791106703e-06,1.391233900436637,0.130091593
99,8.26064711026455e-06,1.3884794289679214,0.130020857
99,8.370044911470076e-06,1.3971736240753594,0.129939809
97,8.238366072902057e-06,1.385292381885981,0.129869759
98,8.442597066365277e-06,1.399184489492225,0.129810661
100,8.312404532118155e-06,1.390376383228389,0.129929245
98,8.319685084143221e-06,1.3930150291530423,0.129880384
96,8.22952867949612e-06,1.384858685307556,0.129880384
99,8.233446716976917e-06,1.387562895622006,0.130162716
97,8.146530353395272e-06,1.3832978876211333,0.130284116
97,8.242583703801344e-06,1.387079807776583,0.130091682
98,8.163179566759141e-06,1.3827524534523532,0.130305856
102,8.041106404889274e-06,1.3738969784603665,0.130377918
97,8.105404316930296e-06,1.3800110969803805,0.130450279
98,8.351287226783065e-06,1.3947174854030937,0.129999548
96,8.17279489397923e-06,1.3831951401293532,0.13007021
100,8.299053339573799e-06,1.3909562217619256,0.130020887
99,8.276752808914437e-06,1.3902777037647776,0.130137116
96,8.075237389674773e-06,1.3762344445016643,0.130500957
98,8.07455115808918e-06,1.3767483854586735,0.130523011
98,7.984546023004592e-06,1.3742971757972622,0.130647153
96,8.13308514975687e-06,1.373122726915903,0.130669385
96,8.031962291592805e-06,1.3618266712216467,0.13058497
96,8.004450222125874e-06,1.3684277556671147,0.130743057
97,8.042671981283808e-06,1.0749682073473004,0.14975138
97,8.009565417240633e-06,1.0741248014615041,0.150063649
94,7.974987046966535e-06,1.0612306056136962,0.150063813
98,8.021825656474875e-06,1.0767974772663202,0.149751201
5,2.7018510035283535e-06,0.05746855434789216,0.148294449
13,4.3293626890147884e-06,0.10868927965408495,0.149151057
10,4.26911000438882e-06,0.10697919140504314,0.149581432
14,4.440561266827818e-06,0.11643469295889312,0.150445372
14,4.5036607161747e-06,0.12233818930110926,0.151312396
16,4.640254042472053e-06,0.13542629970078388,0.152621925
13,4.674506806420613e-06,0.14280441514720213,0.153195173
14,4.779448269843666e-06,0.1540318948624658,0.152853638
15,4.839562624234846e-06,0.16409306600961257,0.152682155
15,4.8395548439295365e-06,0.16409184823973005,0.152682111
24,4.94181405271799e-06,0.1899717957147165,0.152176365
103,8.089190621711836e-06,1.0906528603240049,0.151677042
95,8.035899971927992e-06,1.0915963672569584,0.151349008
95,7.982177787062381e-06,1.074035660778282,0.151186168
94,7.992176740638046e-06,1.0765676500546002,0.151022822
23,4.934384488727657e-06,0.18853491831391148,0.152345359
23,4.934339828527498e-06,0.18852910822161845,0.152345285
23,4.934362017836065e-06,0.1885319137829567,0.152345404
24,4.9418252722384305e-06,0.1899744936318017,0.152176484
95,8.06484080208658e-06,1.07572102104205,0.14975135
96,7.951746167100715e-06,1.0687030807995135,0.150539547
97,8.027682450767716e-06,1.081184550065201,0.150222525
93,7.968856596206356e-06,1.0582250634883401,0.150063768
93,7.963847735276445e-06,1.0691850890785017,0.150539607
95,7.98649527274593e-06,1.0776158835223106,0.150700912
94,7.963721680564079e-06,1.0701059678312044,0.150861531
92,8.010667225069403e-06,1.075132092457502,0.151186436
99,8.16086736482506e-06,1.3806356717172261,0.130162612
98,8.281238594826975e-06,1.388057937633611,0.130162627
100,8.157034646981581e-06,1.3817506681492262,0.130162627
100,8.330502493112609e-06,1.3959756513431418,0.130234092
97,8.145791061401933e-06,1.3802963298482431,0.130162671
100,8.249962623287446e-06,1.3870324809170067,0.130091637
99,8.320531812261363e-06,1.392490396681544,0.129999503
98,8.41725200077303e-06,1.3982391148555422,0.129950419
96,8.302896913098668e-06,1.3927563466360111,0.130091578
97,8.268525382390458e-06,1.3867729448928545,0.129929155
98,8.20711117313891e-06,1.3840210991446527,0.130162656
97,8.266032117664433e-06,1.3877547388917,0.130091637
99,8.296730070056503e-06,1.3881458184612767,0.129950479
100,8.35529838417462e-06,1.3923358993164279,0.129880309
97,8.29286202978803e-06,1.3889415389358226,0.129880324
99,8.209487308081578e-06,1.3836616793098369,0.130162641
97,8.19832472180111e-06,1.3857494554422713,0.130234092
97,8.360968300574702e-06,1.3973914458932495,0.130162656
98,8.237474643175062e-06,1.3861581106109122,0.130080879
99,8.235671899549626e-06,1.384907768281792,0.130010173
95,8.2614223547923e-06,1.3878624445741974,0.129929215
97,8.284023916174854e-06,1.3887283060789128,0.130020872
99,8.310251957619389e-06,1.3909032395540941,0.129999518
98,8.273924093090196e-06,1.3894700827775859,0.129999563
99,8.212420645518406e-06,1.3875392860673046,0.130234107
103,8.095750243331845e-06,1.3789982623024954,0.130377889
97,8.343939996186737e-06,1.3947999984501556,0.130162746
96,8.080322395643133e-06,1.3766724532572614,0.130450279
98,8.080008277849601e-06,1.3783106877581566,0.130522981
99,8.047599362772918e-06,1.3774243999722906,0.130595997
100,8.19237962327038e-06,1.3852300007496012,0.130151942
99,8.179900662032298e-06,1.3836152806614987,0.130223319
100,8.200488934787017e-06,1.381780712965053,0.13009569
98,8.118078929443082e-06,1.3796602135386542,0.13021253
102,8.010033302671279e-06,1.375244496980924,0.130647138
96,7.90310476351692e-06,1.3554340066731894,0.130658239
96,7.936559271416992e-06,1.363718431766906,0.130743042
98,7.936849178307158e-06,1.3648737641091815,0.130817056
97,8.080227009009073e-06,1.3826780474167368,0.130743042
95,7.909012776438148e-06,1.3608472731889834,0.130891383
95,8.002254743867957e-06,1.0699568483469233,0.150063545
94,8.004022573776282e-06,1.0720740686844952,0.150380656
95,8.086302224870627e-06,1.094498121474959,0.150380865
96,7.96527114999803e-06,1.0688993127417763,0.15022245
5,2.9080535881655153e-06,0.06311087270973402,0.147015482
12,3.949725141885731e-06,0.09321576131726862,0.147867233
12,4.070650441620275e-06,0.09766271043914272,0.148294508
13,4.329413062597544e-06,0.10869123812990136,0.149150997
14,4.413838589165528e-06,0.11412082766763453,0.15001294
14,4.503768343560147e-06,0.12234437215188118,0.151312396
11,4.586385253641799e-06,0.13068080150214115,0.152184322
15,4.651158843497362e-06,0.13840107157428352,0.15305905
15,4.723639472078281e-06,0.15139435111606253,0.153023988
15,4.839561997581238e-06,0.16409439211467763,0.152682409
102,8.057339021259998e-06,1.0800341571907388,0.15184392
99,8.0734079123937e-06,1.096996412523425,0.151677042
92,8.03276288707364e-06,1.088161001398037,0.151512653
15,4.839552829062736e-06,0.16409325136174854,0.152682319
14,4.779423737973943e-06,0.15402990079257364,0.152853608
14,4.779462080974114e-06,0.15403405545942114,0.152852029
15,4.8395307855605064e-06,0.16409071175591117,0.152682528
25,4.945465440196241e-06,0.1882158289667342,0.152513474
96,7.996998333086422e-06,1.0737288049775675,0.151022896
93,7.999878378057558e-06,1.0778511764658114,0.150701046
96,7.985059377801255e-06,1.0814858606244644,0.150701091
94,7.981430207451616e-06,1.0719513983230005,0.151022911
93,8.02282687653767e-06,1.0846926334407092,0.151186213
95,7.990517294643423e-06,1.0737399382373096,0.151349083
100,8.071710330655403e-06,1.0976954374864296,0.151677117
99,8.22069280396835e-06,1.3867818676754216,0.130305782
100,8.201154738114788e-06,1.3854343908043807,0.130305812
97,8.18620517478683e-06,1.3842902035329727,0.130305752
100,8.06422057814e-06,1.376660991619795,0.130377859
98,8.130131346578074e-06,1.3810688357867067,0.130305827
99,8.144491816888676e-06,1.382055147719623,0.130234048
97,8.221130083539397e-06,1.3851343531257037,0.130020857
100,8.213264180668827e-06,1.3843173217053726,0.130141124
97,8.184725967831617e-06,1.383147783968353,0.130212486
100,8.358597609910566e-06,1.3946741189909504,0.129999489
98,8.185144752877303e-06,1.3816354444664556,0.130070195
98,8.177831311260806e-06,1.3854461826469548,0.130234078
98,8.16632928570891e-06,1.3828927768650896,0.130305812
98,8.255308322800879e-06,1.3901500818403056,0.130162716
99,8.316859647047702e-06,1.3943538518477552,0.130091652
99,8.341550913060219e-06,1.3920876462816751,0.130091548
96,8.207156900868765e-06,1.3847612818486388,0.130020812
95,8.19874207208185e-06,1.3848851042177774,0.130305767
99,8.162077618196547e-06,1.38350475402579,0.130377799
100,8.158012356644562e-06,1.3833374441577033,0.130305752
97,8.309472520817953e-06,1.3952817590061002,0.130223274
101,8.237059531648616e-06,1.385842230130008,0.130151927
98,8.298013784751372e-06,1.3885360628110435,0.130070224
98,8.339383300987202e-06,1.3928013211931798,0.130162701
98,8.324086069382807e-06,1.3925213133398822,0.130091608
98,8.18337767978268e-06,1.3841708220277225,0.130305842
98,8.130952979585212e-06,1.3838417254278408,0.130428374
98,8.046493420373745e-06,1.3727612592278517,0.130500942
97,8.233983996744562e-06,1.3890838872477937,0.130294949
99,7.973194879064073e-06,1.370095497500964,0.130596057
95,8.085919475017293e-06,1.3803732350086984,0.130669355
99,7.972193059510323e-06,1.3736642905395118,0.130743042
100,8.227999525905708e-06,1.3873658364445793,0.130305827
99,8.106257149643374e-06,1.3792760376115665,0.130382031
99,8.16956593535522e-06,1.3817540514409359,0.130284131
98,8.100338134961475e-06,1.380790625888741,0.130356073
97,7.973310537279174e-06,1.3662092929929919,0.130817071
98,7.850738479952388e-06,1.3525090624679108,0.130891368
98,7.901575821458968e-06,1.3662090131080353,0.130965993
96,8.00275892845327e-06,1.3647559317765836,0.130817026
99,7.876885194682887e-06,1.368447266809734,0.130943373
96,7.819154681380815e-06,1.3547571258047375,0.131040961
94,7.954758098704494e-06,1.0638789406518294,0.150380626
95,8.101900905944429e-06,1.0987744789984994,0.150699496
94,8.041529034095973e-06,1.0879425095447854,0.150861725
95,7.99246688687944e-06,1.0780013440921385,0.150699466
5,2.3788740194141755e-06,0.04883345728385717,0.14574793
11,3.605475581050464e-06,0.08220217090757159,0.146592692
11,3.7268974908923986e-06,0.08585201244322453,0.147015497
12,3.949780781275585e-06,0.09321760205575948,0.147866994
12,4.1972009994878005e-06,0.10276091955370012,0.14872165
14,4.413879855432875e-06,0.11412236993590652,0.150012881
14,4.469012178229478e-06,0.11909764975902955,0.150877669
13,4.567651097449768e-06,0.12739793703510216,0.151747882
16,4.64024363984593e-06,0.1354250887731098,0.152620703
15,4.651001592399738e-06,0.13838959915968282,0.153059095
15,4.723575071475696e-06,0.15138963977473321,0.153024063
24,4.9417885067661975e-06,0.1899688220580301,0.152176306
98,8.063511134853095e-06,1.0879263814189124,0.152009815
15,4.723607409493549e-06,0.1513941511247682,0.153024063
13,4.674395445607686e-06,0.142795939003374,0.153195336
15,4.650999698503861e-06,0.13838976227316507,0.153059155
13,4.674435423042871e-06,0.14279955554264717,0.153195396
14,4.779437241762916e-06,0.15403154138719505,0.152851984
15,4.839512677370716e-06,0.16408861987016493,0.152682275
94,8.012377702570733e-06,1.081274287748171,0.151512772
92,7.999166378097723e-06,1.0757717019862083,0.151184753
94,8.044008392698894e-06,1.0907971663168263,0.151184782
106,8.24282653939794e-06,1.2207971630382168,0.151022956
94,8.017822216494472e-06,1.085589732623559,0.151512876
102,8.153957148447289e-06,1.1101147834583147,0.151677117
103,8.019515170398425e-06,1.0708317030460404,0.15184398
24,4.941810774949731e-06,0.1899732766255054,0.152176604
98,8.161323892523637e-06,1.3855306790836823,0.130450219
99,8.18098862835794e-06,1.387781802649701,0.130450249
97,8.11213803773489e-06,1.3815427766428832,0.130450249
97,8.061912592317754e-06,1.377509303229934,0.130522907
100,8.107710531351318e-06,1.3795171433257065,0.130450174
100,8.086664016669461e-06,1.3792238019391025,0.130377829
98,8.175354319667784e-06,1.3840217477985592,0.130234063
98,8.239572043663612e-06,1.3870649074276131,0.130162731
99,8.165288000209746e-06,1.3841056956587263,0.130356044
95,8.258681253293054e-06,1.3902640399766506,0.130091637
101,8.198624898469147e-06,1.3855870325783919,0.130377904
96,8.295233830182043e-06,1.392683583193583,0.130305871
98,8.190980014467996e-06,1.3883304011733166,0.130450279
97,8.084066414759572e-06,1.375917391541333,0.130234107
96,8.206371253776545e-06,1.3848601889610688,0.130212456
101,8.129966818170419e-06,1.3794761600811503,0.130234078
97,8.19837574166814e-06,1.3850593269211742,0.130162671
95,8.078329944847637e-06,1.3794259247320522,0.130450249
99,8.08042640756767e-06,1.3774384626201976,0.130522922
96,8.093310132631912e-06,1.3790461102748979,0.130450234
99,8.134669093269632e-06,1.3816019772763357,0.130366907
96,8.189637148702926e-06,1.3858642835467938,0.130294919
97,8.145426849562778e-06,1.3799240935889008,0.130212456
100,8.08286194058666e-06,1.378455658129024,0.130428344
99,8.105862968172412e-06,1.3807767490990153,0.130523011
96,7.950301239478002e-06,1.3677267514726177,0.130595997
97,8.022982077094284e-06,1.3765335422327138,0.130720705
98,8.01256579899308e-06,1.375075934345093,0.130743012
98,7.938766169583863e-06,1.3697705649665188,0.130817086
97,7.87445158033343e-06,1.366618794964685,0.130891353
98,8.1574760790805e-06,1.384343389907617,0.130450279
98,8.048160926233727e-06,1.3781696658828888,0.130522966
98,8.231394016922848e-06,1.387062979224465,0.130377904
97,8.202184276742539e-06,1.3868599554945797,0.130305812
98,8.094529684076e-06,1.3771566937097357,0.130500957
98,7.758300363100742e-06,1.3484616428164318,0.131029606
96,7.699414271915107e-06,1.3426944009730628,0.131104827
97,7.833479801909493e-06,1.3587210631279762,0.131116256
98,7.92448296867501e-06,1.3603063110851807,0.130965993
94,7.789769841343776e-06,1.3482726851500735,0.131089106
95,7.893328189604969e-06,1.3612623161076096,0.131104827
99,7.82665643139124e-06,1.3671264372454275,0.131191835
96,8.037744914167225e-06,1.0892193773702168,0.151022792
95,8.053036883897924e-06,1.0891587305710848,0.151349351
95,8.046518053620302e-06,1.0911688925139507,0.151022971
11,3.1907005015297427e-06,0.06920312055279917,0.144489914
12,3.4228820225819596e-06,0.07533689988801205,0.145326912
12,3.5244172467581277e-06,0.07822027172614399,0.14574784
11,3.6053997172073752e-06,0.08219995159482443,0.146592587
12,3.83144272509314e-06,0.0891880294009448,0.147440687
13,4.329386953852655e-06,0.10869032006960848,0.149151012
10,4.269062902359094e-06,0.10697725443981776,0.149581343
14,4.440525937941424e-06,0.11643316499224768,0.150445431
14,4.503658185518128e-06,0.12233906057278462,0.15131247
11,4.586370598911229e-06,0.13067990889898945,0.152184442
15,4.65106392198629e-06,0.13839462407581385,0.15305911
23,4.934396281148243e-06,0.18853618732772254,0.152343825
11,4.586416196561631e-06,0.13068397946636004,0.152183264
11,4.586512734069617e-06,0.13069145523871012,0.152183294
13,4.567644955427173e-06,0.12739869796741674,0.151747897
11,4.586412728155794e-06,0.13068454395906348,0.152183175
15,4.650927885948433e-06,0.13838492674499983,0.153059155
15,4.723587576803104e-06,0.1513925994360965,0.153024212
14,4.779477041121118e-06,0.15403679798226888,0.152852222
98,8.210523773952068e-06,1.1006621126958585,0.152009919
100,8.092846839523582e-06,1.0954688224385418,0.151677206
102,8.03908645801613e-06,1.0889583720663132,0.151677206
95,7.96719566105575e-06,1.06576990357322,0.151349261
117,8.665212630901932e-06,1.2493818425890695,0.152010009
24,4.941810418714963e-06,0.18997394851034516,0.152176395
23,4.934350154533291e-06,0.1885306270531421,0.15234378
15,4.839524893536599e-06,0.16409112787078686,0.152682513
96,7.981506544546588e-06,1.3711759096769143,0.130595893
98,8.030943381664893e-06,1.3772081052073797,0.130595937
99,7.930457662190421e-06,1.3684980744965145,0.130595952
99,8.094379807369485e-06,1.381839153583359,0.130669251
96,7.933458232600544e-06,1.3675875157210682,0.130595952
99,8.084143716489961e-06,1.3774056377052786,0.130522951
98,8.201667910871004e-06,1.385700843003536,0.130305812
96,8.141632350583489e-06,1.3816162858872565,0.130428329
98,8.196481163496176e-06,1.3833647312933661,0.130234092
95,8.110443575615436e-06,1.3782364575919201,0.130500957
98,8.183668336696466e-06,1.3826755545064842,0.130212426
99,8.020757697503702e-06,1.3737950114234259,0.130522922
96,8.138575486906192e-06,1.3828381993460765,0.130450219
100,8.18944161769451e-06,1.3850821441130687,0.130377859
95,7.912634129817881e-06,1.3641030348310272,0.130595937
97,8.178380822763844e-06,1.3834142584293319,0.130305812
96,8.104003271959227e-06,1.3777223171265771,0.130366996
99,8.134158429730195e-06,1.3824193765459416,0.130377844
100,8.231959736093923e-06,1.3875999671313055,0.130305782
99,7.983608888324736e-06,1.3715217824612922,0.130595922
97,8.063561086990037e-06,1.3771324271493217,0.130669355
96,7.93667333295957e-06,1.3673896187499057,0.130595982
94,8.080863978791902e-06,1.3793288171703069,0.13051191
98,8.212657062770717e-06,1.3863743165022249,0.130439311
98,8.142204311869238e-06,1.3852557400353696,0.130573869
103,7.974910679395248e-06,1.373174886434651,0.130647153
98,7.998178531558527e-06,1.3765838104428367,0.130817011
101,7.988072873103626e-06,1.374149095627048,0.130743057
95,7.940340817141519e-06,1.3708798095633468,0.130891368
97,7.933396522659312e-06,1.3732459035542548,0.130965978
95,7.81241376574623e-06,1.3615223122462676,0.131040946
99,7.962087774241754e-06,1.3714209297600148,0.130595967
97,8.024953181663671e-06,1.3761387076095246,0.130669326
97,8.099075610574166e-06,1.3789528942378788,0.130450279
98,8.115879566089246e-06,1.3824247961838172,0.130573899
96,8.239925872940179e-06,1.3923288797084024,0.130439267
100,8.077033195821411e-06,1.3816676232446183,0.130647093
96,7.74655777493308e-06,1.3585840045841233,0.131244794
98,7.953352254010782e-06,1.375828127246554,0.131256253
97,7.83955612360244e-06,1.3556576290390252,0.131116226
94,7.759758325094022e-06,1.3471050974608374,0.131244764
96,7.788887034829013e-06,1.3569662065552084,0.131344005
96,8.012532725036138e-06,1.0785682145833453,0.151349127
96,7.989830916370996e-06,1.0750429425240882,0.151512891
101,8.143113968004367e-06,1.0819899375345592,0.152010173
92,7.98121629291978e-06,1.0702813699953808,0.151512846
10,2.7410127064906695e-06,0.058032541115127234,0.14324142
9,2.8030034668387716e-06,0.059490844514179284,0.143656299
8,3.1253287533159136e-06,0.06753168456034123,0.144907236
12,3.4228500579073958e-06,0.07533608406238376,0.145327047
12,3.6295644676032174e-06,0.08128955937692343,0.146169648
12,3.949938669292259e-06,0.09322288197303999,0.147867084
12,4.1971824351425355e-06,0.10276030323249105,0.148721486
13,4.329530495104458e-06,0.10869659041935954,0.149150953
14,4.413907453682103e-06,0.11412445010086178,0.150012851
14,4.4689996143008004e-06,0.11909764889568486,0.150877744
14,4.5037357034309706e-06,0.12234316291622545,0.151312277
14,4.46903852961433e-06,0.11909953933766236,0.150877818
14,4.440513869892559e-06,0.11643329927584693,0.150444284
14,4.469025176543088e-06,0.11909960829524331,0.150877669
13,4.567618511156922e-06,0.12739717118660443,0.151748016
11,4.58637993485781e-06,0.13068239435322748,0.152183339
15,4.651045431313862e-06,0.13839439695717998,0.153059185
13,4.674435985666845e-06,0.14280295115422048,0.153195471
25,4.945422011435306e-06,0.18821157734418462,0.152513728
24,4.941817227755902e-06,0.18997649025486613,0.152176514
24,4.941783544374732e-06,0.18997136062704395,0.152176514
105,8.06559429802718e-06,1.090097147177456,0.151842445
105,8.099604942152049e-06,1.0935028698987217,0.15184249
25,4.945437072224373e-06,0.18821345355043237,0.152513847
15,4.8395150780081136e-06,0.16409011936752177,0.152682409
15,4.723568706350128e-06,0.15139094457895258,0.153024271
96,7.96751936179866e-06,1.3732483810161833,0.130742952
98,8.087015697580196e-06,1.3820944381182392,0.130742908
100,8.010111721680572e-06,1.3733667961431804,0.130742967
97,8.015714276276947e-06,1.3799601676585835,0.130817026
100,8.012611748280263e-06,1.375801045801613,0.130742997
98,8.022000693047393e-06,1.3746644325575228,0.130669251
99,8.13174734200483e-06,1.3841137054671042,0.130377859
97,8.089383152890024e-06,1.3781161488397462,0.130522951
98,8.150273675705008e-06,1.3837154877858833,0.130305856
99,8.064448001472645e-06,1.382996775968098,0.130647093
96,8.092057355144671e-06,1.3804635868491884,0.130669326
98,7.964062119579664e-06,1.3689260858572474,0.130595997
98,8.07723621589765e-06,1.378461466839873,0.130522951
98,8.131401639913206e-06,1.3825356634541708,0.130450234
98,7.988108678737874e-06,1.3765213094373627,0.130743012
98,8.113637737083145e-06,1.3808388497405326,0.130573839
98,8.107419183485593e-06,1.3825210959402472,0.130522966
94,8.10343398230045e-06,1.3800699727899042,0.130450279
100,8.088661139544249e-06,1.378860147693345,0.130377918
96,7.952436766412072e-06,1.371349765648542,0.130742967
98,7.921248356483498e-06,1.3691892042404934,0.130816951
102,8.041117982985113e-06,1.3794353630498026,0.130742967
97,8.003282230705226e-06,1.3742664287534725,0.130658135
97,7.982196218288578e-06,1.3714605782521192,0.130584851
99,8.014328676002752e-06,1.3769928392577329,0.13072069
96,7.858312835150485e-06,1.3637850931576276,0.130891323
97,7.869678187813554e-06,1.3660994421319157,0.131018221
100,8.045332321215258e-06,1.3783306336277623,0.130817011
95,7.890853949572446e-06,1.368615613443828,0.131040946
95,7.829810273642974e-06,1.3650661810705342,0.131116241
98,7.833866463331638e-06,1.3651130589449134,0.131191835
98,7.966131039945011e-06,1.3739986616316613,0.130742997
99,7.971591159557245e-06,1.3750501900647076,0.130817011
98,8.125095273309208e-06,1.3838500555198827,0.130573884
100,8.109430435373667e-06,1.381836774857863,0.1306694
98,7.946157673100077e-06,1.3731087352690734,0.130794629
93,7.847324562286882e-06,1.3625615951495567,0.13134402
97,7.712797365045285e-06,1.3501057239848324,0.131397352
97,7.855075659080785e-06,1.3555600716153469,0.131267801
98,7.710876850387066e-06,1.3500522702593472,0.131343991
96,7.5784988850086825e-06,1.3383336779144466,0.131497428
105,8.137407300463713e-06,1.1000853748030965,0.15184249
24,4.941814122904793e-06,0.18997658969144698,0.152176619
23,4.934345919368864e-06,0.18853254466680885,0.152344093
6,2.319393715289177e-06,0.04821649612881033,0.142004415
7,2.4268688043619917e-06,0.05062142408602451,0.142415822
9,2.8029972144924374e-06,0.05949065459968829,0.143656328
11,3.1908879549096456e-06,0.06920795070231789,0.144489914
8,3.1253320531694897e-06,0.06753176165972156,0.144907206
12,3.6294619312826183e-06,0.08128660163575926,0.146169558
11,3.726855790403727e-06,0.08585076199417511,0.147015378
12,3.949992158559678e-06,0.09322469446468436,0.14786692
12,4.197136082757956e-06,0.10275878390306599,0.14872162
12,3.831463530452612e-06,0.08918887234051276,0.147440627
10,4.269095107018061e-06,0.10697890869284243,0.149581328
14,4.413769211445354e-06,0.11411767458568717,0.150012776
10,4.269090184991999e-06,0.10697879600469269,0.149581358
13,4.329436907737847e-06,0.1086930171567226,0.149150953
14,4.413907605853605e-06,0.11412493256792189,0.150012836
14,4.4404968427756716e-06,0.11643269268745089,0.150444239
14,4.46909644754667e-06,0.11910330931370249,0.150877863
13,4.567533413429034e-06,0.1273920871811937,0.151747942
11,4.586419331406619e-06,0.13068526791691773,0.152183175
16,4.640177730515938e-06,0.13542288791538887,0.152620792
15,4.723539661392013e-06,0.15138833840248594,0.153022617
15,4.83950972839834e-06,0.1640910424719709,0.152682543
15,4.83950312544978e-06,0.16408999519514036,0.152682602
23,4.934346891821594e-06,0.18853267025460516,0.152344093
24,4.941803960062004e-06,0.18997446934460258,0.152176648
15,4.723575367775201e-06,0.15139407771310948,0.153022721
16,4.640164402354137e-06,0.13542252088389048,0.152620822
97,7.935386542120584e-06,1.3708909820852344,0.130891308
96,7.93819354652806e-06,1.3697694734036039,0.130891249
97,7.937798266736675e-06,1.3713615070474996,0.130891323
98,7.846500192397158e-06,1.3653008517714584,0.130965918
98,7.860400114084747e-06,1.36567115282946,0.130891278
98,8.01042018625928e-06,1.3771113676336066,0.130816951
95,8.1336726157348e-06,1.3813859907724286,0.130450234
98,8.006702035010131e-06,1.3729745952071415,0.130573809
101,8.05936830003126e-06,1.3797771881043692,0.130647123
98,7.959232852269851e-06,1.3716713444681785,0.130743027
98,8.053842985373876e-06,1.3786405485633793,0.130817011
100,8.160292914527912e-06,1.3849156498858681,0.130742982
98,8.012401288839769e-06,1.3762828422429916,0.130669311
93,7.865398057000715e-06,1.3643358862852175,0.130868763
97,8.002519464719634e-06,1.377354773199354,0.130943343
96,8.077211874693384e-06,1.3796985298458786,0.130669385
98,8.133760795468455e-06,1.3830919102992107,0.130669296
93,7.894901993675949e-06,1.3649179325882865,0.130595937
98,8.096334220230107e-06,1.380714966526899,0.130511895
97,7.908541463248744e-06,1.367069756017204,0.130891234
99,7.900612131643607e-06,1.370695841783238,0.130965918
96,8.020421999906258e-06,1.3749824504704877,0.130891293
97,8.05214711601424e-06,1.38094414559607,0.130805746
100,8.008925908114305e-06,1.3752308079235378,0.130731806
101,8.015712769018781e-06,1.37795646782363,0.130966023
96,7.771084546942412e-06,1.35834112123585,0.131116271
96,8.028109245587596e-06,1.378684438015406,0.130891368
99,7.860075778338795e-06,1.3667018369612733,0.13119182
95,7.840066136747349e-06,1.3650602464021095,0.131267741
99,7.907055364096471e-06,1.3704185086281235,0.131348386
96,7.952127670891255e-06,1.3724231048606783,0.130891308
98,7.952167088897344e-06,1.3730203441861677,0.130965978
97,8.001661269333416e-06,1.3747387303110281,0.130669311
96,8.058044020476937e-06,1.3812498035228544,0.130794615
97,7.920335250454475e-06,1.3692434001322797,0.130891323
95,7.673730109360362e-06,1.348000259969515,0.131474122
98,7.68492647607933e-06,1.356668151066344,0.131474167
94,7.72159272559498e-06,1.3544173994439073,0.131551236
96,7.779841399934773e-06,1.3629382255967768,0.131397352
95,7.63636384035744e-06,1.348955383010253,0.131652176
25,4.945418805035016e-06,0.18821240860785834,0.152513713
15,4.839498227809618e-06,0.16409099712334563,0.152682707
8,2.138297794339971e-06,0.04280836970664128,0.140778288
8,2.302548811078818e-06,0.04663041643829528,0.141593963
7,2.4268683282300875e-06,0.050621389011469294,0.142415851
10,2.7411019689365743e-06,0.05803479019156114,0.143241361
9,2.8030006811569378e-06,0.059490735044315006,0.143656284
11,3.191003195372677e-06,0.06921089786497311,0.144489735
