n_points,HI2_percent,HI3_percent,HI_percent,SA_dyne_s_cm2,mean_inlet_velocity
81,3.24202054930199e-06,4.434202226868621e-06,3.24202054930199e-06,1.0108733105534402,0.132727727
81,3.1886504151166393e-06,4.367972765670571e-06,3.1886504151166393e-06,1.0039803959229505,0.132785484
81,3.0953414107112187e-06,4.288043963732619e-06,3.0953414107112187e-06,0.9952758490353064,0.133196905
79,2.9399744038062727e-06,4.078671050237338e-06,2.9399744038062727e-06,0.9793564616226518,0.133559421
76,2.7068600930820168e-06,3.7759839783315406e-06,2.7068600930820168e-06,0.9486753139165678,0.133993417
78,3.012604273429694e-06,4.191778861287823e-06,3.012604273429694e-06,0.9854708056897327,0.133437693
79,2.9122641951348306e-06,4.026833404604723e-06,2.9122641951348306e-06,0.977070861981884,0.133571059
79,2.7629380187840877e-06,3.833941202788555e-06,2.7629380187840877e-06,0.9603903466860961,0.133866385
74,2.7097327284635314e-06,3.821524429199712e-06,2.7097327284635314e-06,0.9526768504681155,0.133708477
72,2.476582095672078e-06,3.5028520249404336e-06,2.476582095672078e-06,0.9211825597538035,0.132310703
76,2.7655025497178937e-06,3.8973747025740724e-06,2.7655025497178937e-06,0.9576320658851036,0.133988425
76,2.6480689498190144e-06,3.707497262584615e-06,2.6480689498190144e-06,0.9472055741641172,0.133708522
73,2.5119303274588225e-06,3.5553218673690344e-06,2.5119303274588225e-06,0.9282660324603805,0.132310793
73,2.3939040618429675e-06,3.3953857514744878e-06,2.3939040618429675e-06,0.9139668699263764,0.131352365
76,2.3062890694992792e-06,3.295459930679727e-06,2.3062890694992792e-06,0.8945190217054115,0.130068704
74,2.444222420647078e-06,3.476929500324396e-06,2.444222420647078e-06,0.9188421535318497,0.131541446
73,2.415445711943258e-06,3.444478527200647e-06,2.415445711943258e-06,0.9146442941035016,0.13135241
77,2.3141803516327105e-06,3.2969281428676234e-06,2.3141803516327105e-06,0.9002851849471656,0.130068749
79,2.219305584652095e-06,3.1766029274607507e-06,2.219305584652095e-06,0.8867112757138015,0.129023403
78,2.159019621580347e-06,3.1378749739521826e-06,2.159019621580347e-06,0.8719283692516855,0.128155202
74,2.2490635798328662e-06,3.210821868248538e-06,2.2490635798328662e-06,0.8912027950951146,0.129366264
78,2.223580279461368e-06,3.1964904364457484e-06,2.223580279461368e-06,0.8856020522621393,0.128991395
75,2.185140016736957e-06,3.1568078399031143e-06,2.185140016736957e-06,0.8801398774740089,0.128197372
77,2.144253930774138e-06,3.1251922119729744e-06,2.144253930774138e-06,0.872858631869956,0.128081083
74,1.9436086153494506e-06,2.838372998261151e-06,1.9436086153494506e-06,0.8378759749285914,0.127951473
79,2.1525337868177753e-06,3.1329441318672552e-06,2.1525337868177753e-06,0.8743156823655593,0.12810643
74,2.1518786200113283e-06,3.1424263535378396e-06,2.1518786200113283e-06,0.8731675754879903,0.128081113
76,1.9811038382392217e-06,2.899017995857562e-06,1.9811038382392217e-06,0.8454535339384501,0.127951473
75,1.8840832671955806e-06,2.757585021560546e-06,1.8840832671955806e-06,0.8305224011168849,0.127858922
73,1.8450717908648167e-06,2.7738451881829236e-06,1.8450717908648167e-06,0.8119854286193605,0.12772949
76,1.930665936373348e-06,2.834788512267949e-06,1.930665936373348e-06,0.8360191867494153,0.127877429
75,1.87807438190869e-06,2.751273940165162e-06,1.87807438190869e-06,0.8282454444894913,0.127858922
73,1.8497598720317739e-06,2.767766389910061e-06,1.8497598720317739e-06,0.8168487431509975,0.127729475
74,1.7072350619785185e-06,2.541597031046699e-06,1.7072350619785185e-06,0.7951899549361827,0.127618611
71,1.6024139858734345e-06,2.399804904096257e-06,1.6024139858734345e-06,0.7729993122622588,0.127663419
72,1.75369882157363e-06,2.6082082341022266e-06,1.75369882157363e-06,0.8039283261962734,0.127655536
72,1.726444464180033e-06,2.585317767911507e-06,1.726444464180033e-06,0.7977429838704744,0.127615124
73,1.6770748508147443e-06,2.5144252785289336e-06,1.6770748508147443e-06,0.7889680874408549,0.127641767
71,1.6052165513214464e-06,2.426715391212414e-06,1.6052165513214464e-06,0.7720600319836527,0.127706721
74,1.491855138193006e-06,2.2823786699402633e-06,1.491855138193006e-06,0.7434770163856342,0.127784744
71,1.6538144755494811e-06,2.5151980074321797e-06,1.6538144755494811e-06,0.780421524960235,0.127691865
71,1.592250637020175e-06,2.402754471268993e-06,1.592250637020175e-06,0.7714117594136596,0.127706721
74,1.4882497770844543e-06,2.2703399675032993e-06,1.4882497770844543e-06,0.7463268718699131,0.127784744
73,1.4655365785937918e-06,2.248030455552126e-06,1.4655365785937918e-06,0.7401235212690588,0.127842173
73,1.368576657737096e-06,2.119735319767426e-06,1.368576657737096e-06,0.7171888840416348,0.127924904
72,1.431434755518209e-06,2.1832849386191164e-06,1.431434755518209e-06,0.7383485426707271,0.12783058
73,1.4566163964070929e-06,2.2355057928879568e-06,1.4566163964070929e-06,0.7376584263172472,0.127842173
74,1.4103428824119866e-06,2.182499866392649e-06,1.4103428824119866e-06,0.7274876245703148,0.127924904
72,1.3186554259939326e-06,2.041001215175349e-06,1.3186554259939326e-06,0.7085069325143551,0.127858579
72,1.2588262484349987e-06,1.9790719827291938e-06,1.2588262484349987e-06,0.6857226017273651,0.127619252
73,1.3201187313283825e-06,2.038104164898106e-06,1.3201187313283825e-06,0.7100622524679895,0.127927035
74,1.317068735390028e-06,2.0464095478860985e-06,1.317068735390028e-06,0.7067116066529582,0.127852142
73,1.3126353289168985e-06,2.0629033511200366e-06,1.3126353289168985e-06,0.6968878096762114,0.12768659
74,1.2212296249118409e-06,1.9131959499174385e-06,1.2212296249118409e-06,0.680618535515018,0.127482474
71,1.15236358034296e-06,1.8265453303665051e-06,1.15236358034296e-06,0.6557351509193685,0.127243102
75,1.2313669882234251e-06,1.9259031148006542e-06,1.2313669882234251e-06,0.6843215716372756,0.127529114
73,1.2203806906422408e-06,1.9114066194812253e-06,1.2203806906422408e-06,0.6802275819790503,0.127482489
72,1.1648012870623202e-06,1.8418337801073962e-06,1.1648012870623202e-06,0.6610532346072145,0.127243131
72,1.1308131144739018e-06,1.799025333506848e-06,1.1308131144739018e-06,0.6475748025278978,0.127072141
70,1.1090462271891577e-06,1.784622237049637e-06,1.1090462271891577e-06,0.6332228195149393,0.126843661
70,1.1435109204828166e-06,1.8160656148593791e-06,1.1435109204828166e-06,0.6530948783466948,0.127106383
72,1.1298364568026002e-06,1.7974375841956675e-06,1.1298364568026002e-06,0.64778461579948,0.12707217
70,1.1254578228967537e-06,1.8059153180620814e-06,1.1254578228967537e-06,0.6403548198166185,0.126843691
72,1.1019184148430018e-06,1.796699325574765e-06,1.1019184148430018e-06,0.6248055534438491,0.126704141
69,1.0310866594740729e-06,1.6738842051390125e-06,1.0310866594740729e-06,0.6071630654562593,0.126541898
74,1.081723382551135e-06,1.7463988038983194e-06,1.081723382551135e-06,0.6244927172043067,0.126750663
74,1.075450517416872e-06,1.7431124954795384e-06,1.075450517416872e-06,0.6206981072319699,0.126699805
73,1.0387405192757262e-06,1.6808542588989084e-06,1.0387405192757262e-06,0.6114429163876176,0.126634568
67,1.0217482859829047e-06,1.6748373553958756e-06,1.0217482859829047e-06,0.5987311164602009,0.126449451
68,9.580749880918015e-07,1.5767883747164906e-06,9.580749880918015e-07,0.575612041597329,0.126288071
69,1.0158838743150508e-06,1.6625166364894264e-06,1.0158838743150508e-06,0.5987594220737246,0.126480997
68,9.931601459817858e-07,1.6220064682683918e-06,9.931601459817858e-07,0.5937939954253013,0.126449481
68,9.778489491180092e-07,1.6090300159412307e-06,9.778489491180092e-07,0.5817955796238151,0.126288101
70,9.407988938700137e-07,1.547153846038376e-06,9.407988938700137e-07,0.5719547976744295,0.126173183
66,9.003158149996631e-07,1.4937873991119487e-06,9.003158149996631e-07,0.5529458294283094,0.126049116
68,9.537284074922887e-07,1.5741064478467268e-06,9.537284074922887e-07,0.5727509077736059,0.126196191
68,9.5062431168214e-07,1.5632644129013684e-06,9.5062431168214e-07,0.5737259225915382,0.126173228
66,9.376365514749921e-07,1.556329602559006e-06,9.376365514749921e-07,0.5621330602094581,0.126049131
64,9.388376277791816e-07,1.5647220068601205e-06,9.388376277791816e-07,0.5554190008346461,0.125959665
64,9.419911491072315e-07,1.5981888834068232e-06,9.419911491072315e-07,0.5458725161914743,0.125861287
65,9.274204854650023e-07,1.547059564701131e-06,9.274204854650023e-07,0.5555588860419668,0.125988975
64,9.147608594571287e-07,1.525202034860256e-06,9.147608594571287e-07,0.551800059338827,0.125956938
63,8.612755388321905e-07,1.4341565934557399e-06,8.612755388321905e-07,0.5360183189166069,0.125874966
60,9.387115204660254e-07,1.5926614432272342e-06,9.387115204660254e-07,0.5431195647383031,0.125808015
61,8.22803555460675e-07,1.3948555570755412e-06,8.22803555460675e-07,0.511626826569357,0.12571986
62,9.209821987951077e-07,1.5653313309649842e-06,9.209821987951077e-07,0.5393212705910029,0.125821173
60,9.388938731542949e-07,1.5929680900356547e-06,9.388938731542949e-07,0.543150781939999,0.12580803
62,8.255815313742107e-07,1.3882634224393547e-06,8.255815313742107e-07,0.5177555614087295,0.125719875
63,8.574700668955707e-07,1.4733401504704856e-06,8.574700668955707e-07,0.5125968106011105,0.125676095
62,8.059175690506168e-07,1.3805429207406585e-06,8.059175690506168e-07,0.4951898114227542,0.125661671
65,8.484229211939234e-07,1.4409888398066815e-06,8.484229211939234e-07,0.5157621526012558,0.125681311
65,8.822176225166574e-07,1.5053046429027397e-06,8.822176225166574e-07,0.5197192736958021,0.125675648
63,8.700303322578617e-07,1.4951594121307413e-06,8.700303322578617e-07,0.5117521336396156,0.125665277
63,8.000968056051767e-07,1.3642755372371022e-06,8.000968056051767e-07,0.4959751295324198,0.125656009
61,7.66122841367058e-07,1.3185517153171982e-06,7.66122841367058e-07,0.4818570337427455,0.125650704
63,7.880223936260277e-07,1.3385302594607033e-06,7.880223936260277e-07,0.49392678378346005,0.125657767
63,7.846481845656242e-07,1.3364295181380547e-06,7.846481845656242e-07,0.49309369871608516,0.125656039
63,7.828526316425685e-07,1.345213659255788e-06,7.828526316425685e-07,0.48790448394761243,0.125650719
62,7.701125182014995e-07,1.3243453450048514e-06,7.701125182014995e-07,0.48269059691483046,0.12565048
59,7.699091956843105e-07,1.3340815110097913e-06,7.699091956843105e-07,0.4758969428246543,0.125648111
62,7.572900877589485e-07,1.2961839566169185e-06,7.572900877589485e-07,0.4823869024269727,0.125650316
61,7.761158579633372e-07,1.3348052997385314e-06,7.761158579633372e-07,0.48468215462488556,0.12565051
60,7.750335953636714e-07,1.3349697839809634e-06,7.750335953636714e-07,0.4805874691527225,0.125648126
58,7.45484229104897e-07,1.2858190919456438e-06,7.45484229104897e-07,0.4746313382693319,0.125613824
55,7.50604831224347e-07,1.305640298146932e-06,7.50604831224347e-07,0.4694734150840682,0.125577465
59,7.740777829256152e-07,1.3402412437652848e-06,7.740777829256152e-07,0.47918378014482976,0.12562497
58,7.703165111638923e-07,1.3460481826760087e-06,7.703165111638923e-07,0.47544386869450955,0.125612795
58,7.58958574824573e-07,1.3158324328851953e-06,7.58958574824573e-07,0.4742418441872313,0.12559776
57,7.413251031845232e-07,1.2881728330841428e-06,7.413251031845232e-07,0.4673518694766127,0.125558466
56,7.242204204496637e-07,1.2653124526238332e-06,7.242204204496637e-07,0.45908955589425715,0.125528291
59,7.403262242857324e-07,1.2905177492697909e-06,7.403262242857324e-07,0.46715766415507864,0.125564814
57,7.427419098828574e-07,1.2922136303212194e-06,7.427419098828574e-07,0.4678305288275688,0.125558481
57,7.33687776620756e-07,1.278338700794463e-06,7.33687776620756e-07,0.4635878163865429,0.125528306
56,7.174377510491608e-07,1.243285534524084e-06,7.174377510491608e-07,0.4596105051937572,0.125509173
55,6.882542040954229e-07,1.2107571746608051e-06,6.882542040954229e-07,0.44648487758496974,0.125468448
57,6.878526891213616e-07,1.1954657307883135e-06,6.878526891213616e-07,0.45318044502902577,0.125512883
56,7.176469943633282e-07,1.2439405350582257e-06,7.176469943633282e-07,0.4595801517407854,0.125509202
56,7.003521407502878e-07,1.226820484079881e-06,7.003521407502878e-07,0.45248552082911775,0.125468463
57,6.60928979775424e-07,1.1535349959278217e-06,6.60928979775424e-07,0.4406199843911782,0.125431269
55,6.529708619560727e-07,1.1383480962880623e-06,6.529708619560727e-07,0.43904951212607984,0.125392288
55,7.061108211777369e-07,1.2377643864596204e-06,7.061108211777369e-07,0.4509735431525081,0.125443295
55,6.956951231681186e-07,1.2223692988884371e-06,6.956951231681186e-07,0.44671047182847545,0.125430167
56,6.562852633675327e-07,1.1459405961537469e-06,6.562852633675327e-07,0.43938268761109567,0.125403121
55,6.590709555397325e-07,1.1563509390905434e-06,6.590709555397325e-07,0.43721519195905717,0.125372157
52,6.567090807805188e-07,1.15988804922901e-06,6.567090807805188e-07,0.42990021054415795,0.125340641
54,6.818144736045339e-07,1.2035446218801602e-06,6.818144736045339e-07,0.44047754677008283,0.125378877
54,7.106026071300218e-07,1.27013277783408e-06,7.106026071300218e-07,0.444195787498466,0.125372171
54,6.167035046714728e-07,1.0919297871087618e-06,6.167035046714728e-07,0.4243890462237918,0.125340641
54,6.279284461313209e-07,1.1010225671778862e-06,6.279284461313209e-07,0.42806015360733,0.12531282
54,6.525669546429288e-07,1.1509312178158752e-06,6.525669546429288e-07,0.4305199784316394,0.125261262
54,6.637582867476795e-07,1.170726604002204e-06,6.637582867476795e-07,0.43364890747907087,0.125320658
54,6.093871004824931e-07,1.0732886669560613e-06,6.093871004824931e-07,0.4230678412996679,0.125312835
53,6.419445057221818e-07,1.1338529372293955e-06,6.419445057221818e-07,0.4279641263917816,0.125261277
53,5.885726970932939e-07,1.0373251842421145e-06,5.885726970932939e-07,0.4148217296213058,0.12522158
50,6.77474655922988e-07,1.2184609612043291e-06,6.77474655922988e-07,0.4263398562166398,0.125180468
54,6.634309236962895e-07,1.1747824244502532e-06,6.634309236962895e-07,0.43037419955698025,0.12523438
54,6.651647719753665e-07,1.1744539159543435e-06,6.651647719753665e-07,0.43051730740110394,0.125220403
53,6.025346623571442e-07,1.0586878856472347e-06,6.025346623571442e-07,0.4190010862149784,0.12519148
52,5.859932775839872e-07,1.0331682848431203e-06,5.859932775839872e-07,0.41278076827051524,0.125159517
50,5.611419065395997e-07,9.851117575997822e-07,5.611419065395997e-07,0.4066798814106582,0.125121102
53,6.398358779561371e-07,1.1339602130460274e-06,6.398358779561371e-07,0.4232734976300226,0.125166491
52,6.577713775678188e-07,1.167366170650037e-06,6.577713775678188e-07,0.4258173675966144,0.125159532
51,5.6637057546474e-07,9.921538296956696e-07,5.6637057546474e-07,0.4094136936719475,0.125121117
51,6.194449965262903e-07,1.1161737294631384e-06,6.194449965262903e-07,0.415720937990259,0.125071272
49,6.107287373061143e-07,1.080512382319397e-06,6.107287373061143e-07,0.41297397604284075,0.125007913
