n_points,HI2_percent,HI3_percent,HI_percent,SA_dyne_s_cm2,mean_inlet_velocity
95,2.994741172358838e-06,3.7867406232822273e-06,2.994741172358838e-06,1.3497976318954612,0.131835401
99,2.883440502859378e-06,3.7091787999819397e-06,2.883440502859378e-06,1.3369788160141238,0.132944793
94,2.907704248979186e-06,3.7067420686444186e-06,2.907704248979186e-06,1.3372508957739748,0.132472515
96,2.7850767465075713e-06,3.585926365269786e-06,2.7850767465075713e-06,1.3186983794236404,0.133695468
90,2.6335302319681815e-06,3.434090747680038e-06,2.6335302319681815e-06,1.2904643739492838,0.134802088
94,2.5162758950465477e-06,3.3293769749662456e-06,2.5162758950465477e-06,1.2589970661399388,0.135976613
4,4.431289904231099e-07,5.879168066367074e-07,4.431289904231099e-07,0.014758812028799695,0.133662492
7,9.089463516504045e-07,1.1110036428560025e-06,9.089463516504045e-07,0.0386774776707231,0.139965802
7,8.86312416240704e-07,1.0901312240718398e-06,8.86312416240704e-07,0.03758281109267018,0.139682323
95,2.745211512413425e-06,3.5324950503402642e-06,2.745211512413425e-06,1.3079410760732895,0.133849636
94,2.649662426467571e-06,3.4857679289367865e-06,2.649662426467571e-06,1.2966955481927047,0.13496539
95,2.6349825401342216e-06,3.459677010087987e-06,2.6349825401342216e-06,1.2913808787511747,0.134965435
92,2.5432063023301856e-06,3.3728037769345148e-06,2.5432063023301856e-06,1.2776749590463028,0.136144325
91,2.4509887976895397e-06,3.285491245220911e-06,2.4509887976895397e-06,1.2605234288532896,0.13726978
91,2.3152596842989314e-06,3.1225694825140796e-06,2.3152596842989314e-06,1.2305020005309573,0.138011903
3,2.2984229560929837e-07,3.1630044429828627e-07,2.2984229560929837e-07,0.005774555794840394,0.130460694
91,2.4610173973621343e-06,3.260498218385125e-06,2.4610173973621343e-06,1.2592210845662641,0.136781335
95,2.5267627386544696e-06,3.3390893482746875e-06,2.5267627386544696e-06,1.2723653896052292,0.136111736
92,2.4251236615925796e-06,3.2382630008065223e-06,2.4251236615925796e-06,1.252771395501175,0.137379438
92,2.2235034599936594e-06,3.0161423334823086e-06,2.2235034599936594e-06,1.214552751152866,0.137690276
86,2.0829248286194084e-06,2.860851759265093e-06,2.0829248286194084e-06,1.1738605537616968,0.137313962
91,2.274464122251138e-06,3.058169998882885e-06,2.274464122251138e-06,1.222640611018936,0.137916759
87,2.3754113210458732e-06,3.1811979178128968e-06,2.3754113210458732e-06,1.2436156983333355,0.13797012
88,2.1595424615863874e-06,2.9568661950178642e-06,2.1595424615863874e-06,1.2008932092890814,0.137476161
85,2.094817244874471e-06,2.9172056902070296e-06,2.094817244874471e-06,1.189686772398121,0.137155533
83,1.9525508629262182e-06,2.728797431242425e-06,1.9525508629262182e-06,1.1483362309013347,0.136789635
91,2.248203359960893e-06,3.08203965965864e-06,2.248203359960893e-06,1.221165106573014,0.137690276
85,2.068372035116764e-06,2.826278852885359e-06,2.068372035116764e-06,1.1794664686398164,0.137262791
85,1.992312391935068e-06,2.7509500894398868e-06,1.992312391935068e-06,1.1633230305103397,0.136945829
84,1.8837054982047347e-06,2.6758416299890384e-06,1.8837054982047347e-06,1.1452406261484975,0.136583
85,1.81881435559501e-06,2.5876613911222383e-06,1.81881435559501e-06,1.124217884177201,0.136161223
87,2.022171279868183e-06,2.787259624440519e-06,2.022171279868183e-06,1.169874655002423,0.13704817
85,1.8916161065866696e-06,2.698747690291218e-06,1.8916161065866696e-06,1.1452221984926425,0.136583149
85,1.8187833832222234e-06,2.5885243232974044e-06,1.8187833832222234e-06,1.1233091192346583,0.136161268
84,1.7493308904062867e-06,2.5211988909125993e-06,1.7493308904062867e-06,1.1102275303529667,0.135354981
84,1.7261897978107613e-06,2.5365613838097815e-06,1.7261897978107613e-06,1.1021105585300857,0.13482587
80,1.7749599586082664e-06,2.5802921051002694e-06,1.7749599586082664e-06,1.1178175378924575,0.135900214
82,1.7583621778848552e-06,2.5442003847988514e-06,1.7583621778848552e-06,1.1120756416962125,0.135357738
80,1.6599757041441247e-06,2.44878901940324e-06,1.6599757041441247e-06,1.0925644119358793,0.134567678
84,1.6382943231923096e-06,2.4087299370782167e-06,1.6382943231923096e-06,1.0844923522515257,0.134041339
81,1.5900021194934854e-06,2.379218497664996e-06,1.5900021194934854e-06,1.0728858907002727,0.133252487
83,1.6446708706538992e-06,2.462264402019072e-06,1.6446708706538992e-06,1.0905958980821502,0.134172827
80,1.5962600948242083e-06,2.3779314649611206e-06,1.5962600948242083e-06,1.0734386930342281,0.133517534
81,1.519820325625638e-06,2.2611462406234068e-06,1.519820325625638e-06,1.0528422392126742,0.132996231
83,1.4663509360720835e-06,2.204832128215064e-06,1.4663509360720835e-06,1.0364184568485157,0.132348254
77,1.4255584405965015e-06,2.1829448910624147e-06,1.4255584405965015e-06,1.0217178120710062,0.132445052
81,1.5045157225238043e-06,2.2584874189005688e-06,1.5045157225238043e-06,1.0476116522632912,0.13265425
81,1.4834693673190322e-06,2.2341837000489165e-06,1.4834693673190322e-06,1.044317977164608,0.132225782
82,1.4090550094763452e-06,2.1575554591947174e-06,1.4090550094763452e-06,1.022605945689645,0.132499054
80,1.365390884691502e-06,2.116198497651936e-06,1.365390884691502e-06,1.010579576655455,0.132785439
81,1.2947230356096872e-06,2.0183376038137995e-06,1.2947230356096872e-06,0.992314592414647,0.133196875
81,1.3650611689736273e-06,2.095936932392174e-06,1.3650611689736273e-06,1.0108733105534402,0.132727727
81,1.3459944314602766e-06,2.069850044130501e-06,1.3459944314602766e-06,1.0039803959229505,0.132785484
81,1.303001501907846e-06,2.038168755811224e-06,1.303001501907846e-06,0.9952758490353064,0.133196905
79,1.2467917595950361e-06,1.956163451711767e-06,1.2467917595950361e-06,0.9793564616226518,0.133559421
76,1.1552231067888392e-06,1.8358633199056922e-06,1.1552231067888392e-06,0.9486753139165678,0.133993417
78,1.2698656158057536e-06,2.0002925327734065e-06,1.2698656158057536e-06,0.9854708056897327,0.133437693
79,1.2390173066127394e-06,1.936067844116212e-06,1.2390173066127394e-06,0.977070861981884,0.133571059
79,1.1833651040187933e-06,1.8593218661897155e-06,1.1833651040187933e-06,0.9603903466860961,0.133866385
74,1.14772246425949e-06,1.85345322576179e-06,1.14772246425949e-06,0.9526768504681155,0.133708477
72,1.0595378138208114e-06,1.7254584296800905e-06,1.0595378138208114e-06,0.9211825597538035,0.132310703
76,1.1675247056656057e-06,1.8836196407763298e-06,1.1675247056656057e-06,0.9576320658851036,0.133988425
76,1.1309042265147497e-06,1.8084700514649478e-06,1.1309042265147497e-06,0.9472055741641172,0.133708522
73,1.0710503204632233e-06,1.7468147789022982e-06,1.0710503204632233e-06,0.9282660324603805,0.132310793
73,1.027583506539524e-06,1.6819403775219925e-06,1.027583506539524e-06,0.9139668699263764,0.131352365
76,9.960676895945139e-07,1.640409647637156e-06,9.960676895945139e-07,0.8945190217054115,0.130068704
74,1.0436041731176241e-06,1.7148035903471147e-06,1.0436041731176241e-06,0.9188421535318497,0.131541446
73,1.0325224402638935e-06,1.7012912126856092e-06,1.0325224402638935e-06,0.9146442941035016,0.13135241
77,1.0003926312206593e-06,1.6414014826802743e-06,1.0003926312206593e-06,0.9002851849471656,0.130068749
79,9.623447258805623e-07,1.5918464398562393e-06,9.623447258805623e-07,0.8867112757138015,0.129023403
78,9.309635339506232e-07,1.5748456396710085e-06,9.309635339506232e-07,0.8719283692516855,0.128155202
74,9.7465545866011e-07,1.6061219500225404e-06,9.7465545866011e-07,0.8912027950951146,0.129366264
78,9.621953914545113e-07,1.599492446562165e-06,9.621953914545113e-07,0.8856020522621393,0.128991395
75,9.436443363168234e-07,1.5831866057090826e-06,9.436443363168234e-07,0.8801398774740089,0.128197372
77,9.225177931920495e-07,1.5697492357358622e-06,9.225177931920495e-07,0.872858631869956,0.128081083
74,8.483380045402831e-07,1.4502054156189252e-06,8.483380045402831e-07,0.8378759749285914,0.127951473
79,9.268270579298429e-07,1.5729621667701223e-06,9.268270579298429e-07,0.8743156823655593,0.12810643
74,9.244083691339063e-07,1.576643717751981e-06,9.244083691339063e-07,0.8731675754879903,0.128081113
76,8.602648232892819e-07,1.475678937621604e-06,8.602648232892819e-07,0.8454535339384501,0.127951473
75,8.234589678968332e-07,1.4164778153025254e-06,8.234589678968332e-07,0.8305224011168849,0.127858922
73,7.94569244296089e-07,1.4214169441759604e-06,7.94569244296089e-07,0.8119854286193605,0.12772949
76,8.385274323899697e-07,1.448746949526696e-06,8.385274323899697e-07,0.8360191867494153,0.127877429
75,8.20776258567106e-07,1.4137543298840698e-06,8.20776258567106e-07,0.8282454444894913,0.127858922
73,7.979051934553219e-07,1.4193967858414006e-06,7.979051934553219e-07,0.8168487431509975,0.127729475
74,7.469827374540736e-07,1.3239632834192392e-06,7.469827374540736e-07,0.7951899549361827,0.127618611
71,7.042524976483442e-07,1.2626940917511074e-06,7.042524976483442e-07,0.7729993122622588,0.127663419
72,7.649628053871328e-07,1.3523823927726648e-06,7.649628053871328e-07,0.8039283261962734,0.127655536
72,7.521484883108091e-07,1.342076140386386e-06,7.521484883108091e-07,0.7977429838704744,0.127615124
73,7.313935915139209e-07,1.312009351530335e-06,7.313935915139209e-07,0.7889680874408549,0.127641767
71,6.997496360895292e-07,1.273988551120414e-06,6.997496360895292e-07,0.7720600319836527,0.127706721
74,6.515589833453053e-07,1.2107601304313798e-06,6.515589833453053e-07,0.7434770163856342,0.127784744
71,7.158730732836217e-07,1.3114226918215454e-06,7.158730732836217e-07,0.780421524960235,0.127691865
71,6.962379583452074e-07,1.2636775243300505e-06,6.962379583452074e-07,0.7714117594136596,0.127706721
74,6.514253344756284e-07,1.2057545143349373e-06,6.514253344756284e-07,0.7463268718699131,0.127784744
73,6.391555067834519e-07,1.1959476709397396e-06,6.391555067834519e-07,0.7401235212690588,0.127842173
73,5.998814412861793e-07,1.1388527577457264e-06,5.998814412861793e-07,0.7171888840416348,0.127924904
72,6.300666793160082e-07,1.1677513638088933e-06,6.300666793160082e-07,0.7383485426707271,0.12783058
73,6.358068945177876e-07,1.19040591954512e-06,6.358068945177876e-07,0.7376584263172472,0.127842173
74,6.144594199291128e-07,1.1668285743655871e-06,6.144594199291128e-07,0.7274876245703148,0.127924904
72,5.798334613359361e-07,1.1043094694899462e-06,5.798334613359361e-07,0.7085069325143551,0.127858579
72,5.505921632774474e-07,1.0759212235036809e-06,5.505921632774474e-07,0.6857226017273651,0.127619252
73,5.817754538675913e-07,1.1031357368691186e-06,5.817754538675913e-07,0.7100622524679895,0.127927035
74,5.779833713784927e-07,1.106478535892314e-06,5.779833713784927e-07,0.7067116066529582,0.127852142
73,5.70296364772144e-07,1.1133547016309694e-06,5.70296364772144e-07,0.6968878096762114,0.12768659
74,5.369177806622372e-07,1.0468338801593366e-06,5.369177806622372e-07,0.680618535515018,0.127482474
71,5.067710716402468e-07,1.0070387366434562e-06,5.067710716402468e-07,0.6557351509193685,0.127243102
75,5.415925852020008e-07,1.0526003789183821e-06,5.415925852020008e-07,0.6843215716372756,0.127529114
73,5.366715596148249e-07,1.0460396490153922e-06,5.366715596148249e-07,0.6802275819790503,0.127482489
72,5.118246497172882e-07,1.0141945559346035e-06,5.118246497172882e-07,0.6610532346072145,0.127243131
72,4.963214117868428e-07,9.945441003352136e-07,4.963214117868428e-07,0.6475748025278978,0.127072141
70,4.836337848554189e-07,9.874543072081287e-07,4.836337848554189e-07,0.6332228195149393,0.126843661
70,5.016786085169028e-07,1.002383920772262e-06,5.016786085169028e-07,0.6530948783466948,0.127106383
72,4.960755425307277e-07,9.938060721239867e-07,4.960755425307277e-07,0.64778461579948,0.12707217
70,4.903191075087874e-07,9.973798209380886e-07,4.903191075087874e-07,0.6403548198166185,0.126843691
72,4.763757467044109e-07,9.922674038825302e-07,4.763757467044109e-07,0.6248055534438491,0.126704141
69,4.5055616686818584e-07,9.365003132370268e-07,4.5055616686818584e-07,0.6071630654562593,0.126541898
74,4.7203600135283346e-07,9.699572858698929e-07,4.7203600135283346e-07,0.6244927172043067,0.126750663
74,4.681456478055323e-07,9.682898728717532e-07,4.681456478055323e-07,0.6206981072319699,0.126699805
73,4.5495261905162846e-07,9.398541807311492e-07,4.5495261905162846e-07,0.6114429163876176,0.126634568
67,4.4302449701467385e-07,9.364937675851686e-07,4.4302449701467385e-07,0.5987311164602009,0.126449451
68,4.1768326495913887e-07,8.910258761031451e-07,4.1768326495913887e-07,0.575612041597329,0.126288071
69,4.418204716141127e-07,9.30829882133503e-07,4.418204716141127e-07,0.5987594220737246,0.126480997
68,4.3394164090432313e-07,9.122394861502387e-07,4.3394164090432313e-07,0.5937939954253013,0.126449481
68,4.247900476412653e-07,9.060506905275224e-07,4.247900476412653e-07,0.5817955796238151,0.126288101
70,4.110075727709496e-07,8.773570931008226e-07,4.110075727709496e-07,0.5719547976744295,0.126173183
66,3.93319494298264e-07,8.519061354615239e-07,3.93319494298264e-07,0.5529458294283094,0.126049116
68,4.1489982088636886e-07,8.896712273867053e-07,4.1489982088636886e-07,0.5727509077736059,0.126196191
68,4.1436906130543813e-07,8.849015766532297e-07,4.1436906130543813e-07,0.5737259225915382,0.126173228
66,4.0625466726386587e-07,8.812459992040927e-07,4.0625466726386587e-07,0.5621330602094581,0.126049131
64,4.0434739428385785e-07,8.850990539537717e-07,4.0434739428385785e-07,0.5554190008346461,0.125959665
64,4.00858705553746e-07,8.995522216313552e-07,4.00858705553746e-07,0.5458725161914743,0.125861287
65,4.0090472500480335e-07,8.766569303880329e-07,4.0090472500480335e-07,0.5555588860419668,0.125988975
64,3.963542548310394e-07,8.664874347713126e-07,3.963542548310394e-07,0.551800059338827,0.125956938
63,3.7687203187282353e-07,8.237070441798431e-07,3.7687203187282353e-07,0.5360183189166069,0.125874966
60,3.992731735536198e-07,8.970056490366654e-07,3.992731735536198e-07,0.5431195647383031,0.125808015
61,3.580653020499964e-07,8.041289911190826e-07,3.580653020499964e-07,0.511626826569357,0.12571986
62,3.930582174350707e-07,8.84101985665566e-07,3.930582174350707e-07,0.5393212705910029,0.125821173
60,3.9933412384891245e-07,8.971487861210118e-07,3.9933412384891245e-07,0.543150781939999,0.12580803
62,3.60770247074508e-07,8.014919919541998e-07,3.60770247074508e-07,0.5177555614087295,0.125719875
63,3.6725117178710946e-07,8.404744474142234e-07,3.6725117178710946e-07,0.5125968106011105,0.125676095
62,3.4862624345059156e-07,7.968640676114246e-07,3.4862624345059156e-07,0.4951898114227542,0.125661671
65,3.660999335789322e-07,8.260261436411136e-07,3.660999335789322e-07,0.5157621526012558,0.125681311
65,3.76698846791693e-07,8.561295600919331e-07,3.76698846791693e-07,0.5197192736958021,0.125675648
63,3.705762070978396e-07,8.509084102265786e-07,3.705762070978396e-07,0.5117521336396156,0.125665277
63,3.470434683546963e-07,7.894197825227612e-07,3.470434683546963e-07,0.4959751295324198,0.125656009
61,3.3284255443429116e-07,7.670040338450534e-07,3.3284255443429116e-07,0.4818570337427455,0.125650704
63,3.4364900344450115e-07,7.7729914272839e-07,3.4364900344450115e-07,0.49392678378346005,0.125657767
63,3.4190503870840655e-07,7.761326998080125e-07,3.4190503870840655e-07,0.49309369871608516,0.125656039
63,3.391014572020575e-07,7.798957528574887e-07,3.391014572020575e-07,0.48790448394761243,0.125650719
62,3.339971549479821e-07,7.698863797775514e-07,3.339971549479821e-07,0.48269059691483046,0.12565048
59,3.319326610926008e-07,7.741335002318066e-07,3.319326610926008e-07,0.4758969428246543,0.125648111
62,3.304667887482769e-07,7.566030527604543e-07,3.304667887482769e-07,0.4823869024269727,0.125650316
61,3.3624563032163925e-07,7.748581981814856e-07,3.3624563032163925e-07,0.48468215462488556,0.12565051
60,3.348552913199278e-07,7.749257059447444e-07,3.348552913199278e-07,0.4805874691527225,0.125648126
58,3.2467608862092107e-07,7.510757213998639e-07,3.2467608862092107e-07,0.4746313382693319,0.125613824
55,3.2455375262673014e-07,7.601253307763786e-07,3.2455375262673014e-07,0.4694734150840682,0.125577465
59,3.3371486066739107e-07,7.771014752326993e-07,3.3371486066739107e-07,0.47918378014482976,0.12562497
58,3.310035766312348e-07,7.792504359945162e-07,3.310035766312348e-07,0.47544386869450955,0.125612795
58,3.2807085892837886e-07,7.652853087505137e-07,3.2807085892837886e-07,0.4742418441872313,0.12559776
57,3.212871003619094e-07,7.518157349981369e-07,3.212871003619094e-07,0.4673518694766127,0.125558466
56,3.144775406563245e-07,7.40328175802271e-07,3.144775406563245e-07,0.45908955589425715,0.125528291
59,3.2064529612877276e-07,7.527255819713575e-07,3.2064529612877276e-07,0.46715766415507864,0.125564814
57,3.2184251799750835e-07,7.536129096435768e-07,3.2184251799750835e-07,0.4678305288275688,0.125558481
57,3.183802001235133e-07,7.467705037294284e-07,3.183802001235133e-07,0.4635878163865429,0.125528306
56,3.132252682957649e-07,7.301734296861624e-07,3.132252682957649e-07,0.4596105051937572,0.125509173
55,3.009261130077326e-07,7.133056337389137e-07,3.009261130077326e-07,0.44648487758496974,0.125468448
57,3.027420469980099e-07,7.066317919281442e-07,3.027420469980099e-07,0.45318044502902577,0.125512883
56,3.132616625976366e-07,7.304770999984077e-07,3.132616625976366e-07,0.4595801517407854,0.125509202
56,3.060219748881259e-07,7.21345387286625e-07,3.060219748881259e-07,0.45248552082911775,0.125468463
57,2.9222705155369735e-07,6.857830156437614e-07,2.9222705155369735e-07,0.4406199843911782,0.125431269
55,2.899319046945304e-07,6.782307013115708e-07,2.899319046945304e-07,0.43904951212607984,0.125392288
55,3.0757878554349127e-07,7.266797426028741e-07,3.0757878554349127e-07,0.4509735431525081,0.125443295
55,3.0345659598894916e-07,7.190565590850884e-07,3.0345659598894916e-07,0.44671047182847545,0.125430167
56,2.9080926045327074e-07,6.819050289024385e-07,2.9080926045327074e-07,0.43938268761109567,0.125403121
55,2.9105777100224525e-07,6.867357420058497e-07,2.9105777100224525e-07,0.43721519195905717,0.125372157
52,2.8891153016072975e-07,6.88071425508609e-07,2.8891153016072975e-07,0.42990021054415795,0.125340641
54,2.980499612677096e-07,7.094942899466877e-07,2.980499612677096e-07,0.44047754677008283,0.125378877
54,3.0651717585283273e-07,7.40969774039058e-07,3.0651717585283273e-07,0.444195787498466,0.125372171
54,2.753125502687229e-07,6.542316496964233e-07,2.753125502687229e-07,0.4243890462237918,0.125340641
54,2.805441600588008e-07,6.592380651371414e-07,2.805441600588008e-07,0.42806015360733,0.12531282
54,2.88496549138603e-07,6.834553784258056e-07,2.88496549138603e-07,0.4305199784316394,0.125261262
54,2.92045733674669e-07,6.933434474120307e-07,2.92045733674669e-07,0.43364890747907087,0.125320658
54,2.7349596781206625e-07,6.451940885183047e-07,2.7349596781206625e-07,0.4230678412996679,0.125312835
53,2.8460540158191936e-07,6.749587435352843e-07,2.8460540158191936e-07,0.4279641263917816,0.125261277
53,2.6605159928449535e-07,6.270638079671623e-07,2.6605159928449535e-07,0.4148217296213058,0.12522158
50,2.9458249662013213e-07,7.15062477638006e-07,2.9458249662013213e-07,0.4263398562166398,0.125180468
54,2.916113161103168e-07,6.949171854160999e-07,2.916113161103168e-07,0.43037419955698025,0.12523438
54,2.9257888733668626e-07,6.948987211797785e-07,2.9257888733668626e-07,0.43051730740110394,0.125220403
53,2.717338892761212e-07,6.378051738907578e-07,2.717338892761212e-07,0.4190010862149784,0.12519148
52,2.6549748179821427e-07,6.247537091036401e-07,2.6549748179821427e-07,0.41278076827051524,0.125159517
50,2.5729085170932536e-07,6.006891491595661e-07,2.5729085170932536e-07,0.4066798814106582,0.125121102
53,2.837003234232534e-07,6.74577021327826e-07,2.837003234232534e-07,0.4232734976300226,0.125166491
52,2.896194215669875e-07,6.909241830751482e-07,2.896194215669875e-07,0.4258173675966144,0.125159532
51,2.595622255801118e-07,6.043352275902987e-07,2.595622255801118e-07,0.4094136936719475,0.125121117
51,2.7557265120063697e-07,6.64449074644481e-07,2.7557265120063697e-07,0.415720937990259,0.125071272
49,2.743203751581521e-07,6.47846189440759e-07,2.743203751581521e-07,0.41297397604284075,0.125007913
50,2.7940337428816213e-07,6.674692460221864e-07,2.7940337428816213e-07,0.4190046764038442,0.125080958
